Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters,Most_Important_Issue_0.0,Most_Important_Issue_3.0,Most_Important_Issue_5.0,Most_Important_Issue_6.0,Vote
-1.05270307279,-1.04251799936,2.22979662326,-1.20233002201,1,1,0.0,0.0,1.0,0.0,8
0.155652159879,0.143714609444,0.406595130989,-1.00057656692,1,-1,1.0,0.0,0.0,0.0,9
0.556984959258,-0.0623996021177,0.391274535397,-0.873251746073,1,-1,1.0,0.0,0.0,0.0,9
-2.07806504228,-1.35540945436,-2.23414520469,-0.515618010189,1,1,0.0,1.0,0.0,0.0,2
-0.544959725307,-0.266419377799,0.178501374807,-0.253602727396,1,-1,1.0,0.0,0.0,0.0,3
-0.302932072029,-0.186562922337,-0.452953855463,-1.14098901843,1,-1,1.0,0.0,0.0,0.0,0
1.66926497225,1.43240681801,-0.0633900154899,-0.709326572959,1,-1,1.0,0.0,0.0,0.0,4
-0.484632844088,-0.391903989651,0.397824075581,-0.0652036460701,1,-1,1.0,0.0,0.0,0.0,4
-0.31554181574,-0.234184174103,0.841511507902,-0.360236252449,1,-1,1.0,0.0,0.0,0.0,4
-0.362926658292,-0.0324650298029,0.249524665873,0.238985928713,1,-1,1.0,0.0,0.0,0.0,3
-0.293882187132,-0.20504788416,0.601957765151,-0.00181683156446,1,-1,1.0,0.0,0.0,0.0,4
1.63416673414,1.33777461373,0.117502265335,0.916687617296,1,-1,1.0,0.0,0.0,0.0,4
-1.25234809059,0.495749427576,-1.21765031245,-1.18770891934,-1,1,1.0,0.0,0.0,0.0,6
-1.0710432732,0.518602263955,1.1420848483,0.81174969349,1,1,0.0,0.0,1.0,0.0,8
0.373113366663,0.168157191576,-0.154035576096,1.69355868207,1,-1,1.0,0.0,0.0,0.0,0
-0.797873015073,-0.48528723447,0.429457904026,-0.724403234923,1,-1,1.0,0.0,0.0,0.0,4
2.21862916437,1.89371966167,0.820871671286,0.563954236058,1,1,0.0,1.0,0.0,0.0,2
-0.0361809243622,-0.227633972775,1.26803055783,-1.14631820506,1,-1,1.0,0.0,0.0,0.0,9
0.68874566366,0.441980336927,0.0509469961298,-0.249248600138,1,-1,1.0,0.0,0.0,0.0,0
-0.791248675145,-0.41169470268,-0.786020633291,-1.17948379862,1,-1,1.0,0.0,0.0,0.0,0
2.59678098611,2.11752952401,1.88024231573,-0.906058851465,1,1,0.0,1.0,0.0,0.0,2
-0.569415288508,-0.340657360048,-0.644637585321,-0.304688921682,1,-1,1.0,0.0,0.0,0.0,9
0.609931930384,0.252670489479,-0.267844899645,1.62980880013,1,-1,1.0,0.0,0.0,0.0,0
-1.66548279594,-3.7330810106,-1.29104938809,0.814449489174,1,1,0.0,0.0,0.0,1.0,5
-0.466900761854,-0.152287537816,0.444899005902,-1.1645349553,1,-1,1.0,0.0,0.0,0.0,4
-0.268652122004,-0.163485294312,0.349840835789,-0.328541100074,1,-1,1.0,0.0,0.0,0.0,3
0.0292704624694,-0.295339014739,1.08074109347,-0.316416079635,1,-1,1.0,0.0,0.0,0.0,9
-0.541801957818,0.830870340471,1.30628878966,-1.09606913729,1,-1,1.0,0.0,0.0,0.0,7
0.698795907655,0.245576517027,0.020411674959,1.42410874926,1,-1,1.0,0.0,0.0,0.0,0
2.36100404649,2.01138668005,2.17391835705,0.421340156301,1,1,0.0,0.0,1.0,0.0,8
-0.464652580771,0.796447924801,1.57448011087,0.353920687229,1,-1,1.0,0.0,0.0,0.0,7
-0.770160168018,1.48255677707,-1.69817958524,5.4656670052,-1,-1,1.0,0.0,0.0,0.0,1
0.578641037439,0.289729526848,-0.0430124988349,-0.721078277821,1,1,0.0,0.0,1.0,0.0,8
0.529839405617,0.147383659412,-0.380235058599,-1.23395242298,1,-1,1.0,0.0,0.0,0.0,0
0.411993452853,0.182619605203,-0.230069488609,-1.03829114943,1,-1,1.0,0.0,0.0,0.0,7
-1.77321949181,-2.00041432715,1.51003401499,0.100254942629,1,1,0.0,0.0,1.0,0.0,8
-0.691428026583,-0.224885903624,-0.344923781525,1.78395647648,1,-1,1.0,0.0,0.0,0.0,9
0.475147860304,0.0757087587024,-0.107089668494,-0.355246270375,1,-1,1.0,0.0,0.0,0.0,0
2.69193839298,1.74885624127,-3.18241909253,-0.162221468418,1,1,0.0,0.0,0.0,1.0,2
-0.819364478525,-0.589822413466,-0.342676251776,-0.412213953855,1,-1,1.0,0.0,0.0,0.0,4
0.430512898923,1.59670155728,-2.76771407873,-0.274191385828,1,1,0.0,0.0,0.0,1.0,2
-0.648286828568,-0.411764090095,0.402058323422,-0.559123471376,1,-1,1.0,0.0,0.0,0.0,4
1.93172913293,1.59360772465,0.034842645142,-0.000482202541933,1,-1,1.0,0.0,0.0,0.0,4
-0.451507796314,-0.221407245975,0.618094147852,-0.886816249032,1,-1,1.0,0.0,0.0,0.0,4
-0.597159542744,-0.154969017612,0.47352154316,0.323448607273,1,-1,1.0,0.0,0.0,0.0,9
-0.497376005333,-0.0485082936412,-0.568453487848,-0.719035700163,1,-1,1.0,0.0,0.0,0.0,0
1.83254696994,0.0533142630705,-1.13141618769,2.06428901965,-1,-1,1.0,0.0,0.0,0.0,1
1.21848977963,2.38798352416,-2.8724972148,-0.914421291179,1,1,0.0,0.0,0.0,1.0,2
-0.408705088592,-0.275051830143,-0.535779098152,-1.05240942223,1,-1,1.0,0.0,0.0,0.0,0
0.891596358337,-0.0694792489468,-1.3702543703,1.63121939598,1,1,0.0,0.0,0.0,1.0,2
-0.811806462156,-0.346125382832,-0.440309980751,-1.03617411021,1,-1,1.0,0.0,0.0,0.0,9
-0.611835389538,-0.364582143862,-0.74456172506,-1.20875801381,1,-1,1.0,0.0,0.0,0.0,0
0.561586539484,0.389505809514,-0.355823162668,0.257734883254,1,-1,1.0,0.0,0.0,0.0,7
-0.23835329795,-0.081000855486,-0.698116638326,0.86069573467,1,-1,1.0,0.0,0.0,0.0,9
-0.603853533703,-0.353275255456,0.366655896473,0.0047431390234,1,-1,1.0,0.0,0.0,0.0,4
-0.379288189995,0.0529652094544,-0.484185483017,-0.672172256813,1,-1,1.0,0.0,0.0,0.0,9
0.550739977507,0.368758310936,-0.128744011903,1.00169778617,1,-1,1.0,0.0,0.0,0.0,0
-0.367220005466,-2.10740939463,0.128381846108,4.78147533605,-1,-1,1.0,0.0,0.0,0.0,1
-0.58493247594,-0.35294881738,-0.462259109313,-1.10608068253,1,-1,1.0,0.0,0.0,0.0,9
0.546973370666,0.204339236135,-0.125176055765,0.471828719043,1,-1,1.0,0.0,0.0,0.0,0
-0.530309039296,-0.159347353864,0.147462546815,0.692379812005,1,-1,1.0,0.0,0.0,0.0,3
-0.35116786584,-0.157086134271,0.486243135893,-0.809301898124,1,-1,1.0,0.0,0.0,0.0,3
-1.21075930336,-0.467197377493,-1.07798605468,-1.43593881327,-1,1,1.0,0.0,0.0,0.0,6
2.66024725675,1.18342419485,2.01973333947,1.36986275974,1,1,0.0,0.0,0.0,1.0,5
0.564690909162,-0.0194734113223,-0.249289706997,0.41634180356,1,-1,1.0,0.0,0.0,0.0,3
-0.484239908244,-0.298711831162,0.0427144927604,-0.501830152564,1,-1,1.0,0.0,0.0,0.0,4
-0.644355747651,-0.0488578950467,-0.633979233907,-0.355867984487,1,-1,1.0,0.0,0.0,0.0,9
0.581545833434,-0.375834967214,-0.259444299678,0.621001956161,1,-1,1.0,0.0,0.0,0.0,3
-0.514756887786,-0.302350602492,-0.723168403725,-0.376740087742,1,-1,1.0,0.0,0.0,0.0,0
2.83148939389,1.10068097518,0.353959667978,0.734168525241,1,1,0.0,0.0,0.0,1.0,2
1.35108889364,0.521097477055,-1.3644035185,-0.496413630115,1,1,0.0,0.0,0.0,1.0,2
-0.976140160504,-0.581614842352,-0.603250561936,-0.387400336249,1,-1,1.0,0.0,0.0,0.0,9
-0.611901441027,-0.250489622315,-0.549315053335,-1.0229826021,1,-1,1.0,0.0,0.0,0.0,9
-0.348865142252,-0.233837012525,0.65985056746,0.799603436824,1,-1,1.0,0.0,0.0,0.0,4
-0.472271460361,-0.268110379828,-0.767035991474,0.0894126792405,1,-1,1.0,0.0,0.0,0.0,0
0.384682638446,0.28077700469,-0.101662605925,1.1529325549,1,-1,1.0,0.0,0.0,0.0,7
-0.571270562125,-0.366810265351,0.446729806637,-1.01593708101,1,-1,1.0,0.0,0.0,0.0,4
0.797204657416,-0.149232616483,-0.243945793242,-0.552828596663,1,-1,1.0,0.0,0.0,0.0,3
-0.37054539729,-0.110024028484,-0.502116943727,-0.146457920376,1,-1,1.0,0.0,0.0,0.0,0
1.50212681763,0.424246843738,-1.11902026125,-0.217320785809,1,1,0.0,1.0,0.0,0.0,2
0.891428218835,2.34365086015,1.91848764344,-0.79874943735,1,1,0.0,1.0,0.0,0.0,8
0.607766352395,0.3068534624,-0.289097339532,-0.38479398224,1,-1,1.0,0.0,0.0,0.0,7
-0.526520968044,-0.29228282752,-0.892608636047,-0.809607836917,1,-1,1.0,0.0,0.0,0.0,0
-0.370973752951,-2.12747152228,0.666895162032,-0.800150312913,1,1,0.0,0.0,0.0,1.0,5
0.099029022077,0.288651204314,1.06639272577,-0.369414204435,1,-1,1.0,0.0,0.0,0.0,9
2.18092921586,-1.66460149356,1.47518436588,-0.605967946131,1,1,0.0,0.0,1.0,0.0,5
-0.093236769808,0.126900556734,0.634160625337,-0.758800472485,1,-1,1.0,0.0,0.0,0.0,9
-0.414139581474,-0.0748689647985,0.167398177628,-0.202829730846,1,-1,1.0,0.0,0.0,0.0,3
1.81661182891,1.24835778746,-2.49884100335,-0.826744013375,1,1,0.0,0.0,0.0,1.0,2
-0.552640413382,-0.408744353078,-0.917118057718,-1.13281939944,1,-1,1.0,0.0,0.0,0.0,9
-0.774175978222,0.0624359371651,-0.49622751445,-0.548149506442,1,-1,1.0,0.0,0.0,0.0,9
0.478332303732,0.0917066391317,-0.297984159877,-0.0791131734744,1,-1,1.0,0.0,0.0,0.0,0
-0.424302858706,-0.471937650886,0.19945394175,1.61954354191,1,-1,1.0,0.0,0.0,0.0,9
-0.422282029155,-0.256146781507,-0.34047837763,0.0904243708458,1,-1,1.0,0.0,0.0,0.0,9
-0.891654376474,2.08800778807,1.47491485435,-1.10809568053,1,1,0.0,1.0,0.0,0.0,8
0.44694600521,-7.14346266889,-1.6643360345,4.15165725552,-1,-1,1.0,0.0,0.0,0.0,1
-0.244730905881,-0.35227992246,1.22648087748,-0.774130874793,1,-1,1.0,0.0,0.0,0.0,9
-0.845175794549,-4.36319046695,-0.889425960039,-0.451563302492,1,1,0.0,0.0,0.0,1.0,5
-0.864967028966,-0.526571338613,-0.680550028617,-1.02511198657,1,-1,1.0,0.0,0.0,0.0,9
-1.04062070608,0.485303148595,-0.767438103765,1.13057301557,-1,1,1.0,0.0,0.0,0.0,6
-0.341719676571,-0.418217596076,0.459379987199,-0.994593397493,1,-1,1.0,0.0,0.0,0.0,4
2.30476798359,1.51677648443,1.18959066424,0.410256547301,1,1,0.0,0.0,0.0,1.0,2
-0.4854137191,-0.287764062412,0.578301110305,-1.03314715105,1,-1,1.0,0.0,0.0,0.0,4
-0.0839626610166,0.302605179474,0.369026043591,-0.659103603559,1,-1,1.0,0.0,0.0,0.0,9
-0.349228839667,-0.0370578509756,-0.543313243459,-1.14055009574,1,-1,1.0,0.0,0.0,0.0,0
0.674574147889,0.217697887744,0.00119150774916,-0.888235076728,1,-1,1.0,0.0,0.0,0.0,7
-0.23628976824,-0.115187595137,0.60117480872,1.54208879997,1,-1,1.0,0.0,0.0,0.0,9
-0.38693456663,-0.362848506789,-0.388453629088,-0.544196383055,1,-1,1.0,0.0,0.0,0.0,9
-0.497084898769,-0.301483796166,-0.34209467319,-1.13278469043,1,-1,1.0,0.0,0.0,0.0,9
-0.501081488907,-0.420787006793,0.487570980451,-0.76538640757,1,-1,1.0,0.0,0.0,0.0,4
-1.01631193338,-0.317916361625,-0.689669763541,-0.476943425453,1,-1,1.0,0.0,0.0,0.0,9
0.400762006154,0.115619768026,-0.200234296092,-0.703658287394,1,-1,1.0,0.0,0.0,0.0,0
-0.500012021518,0.163074798236,-0.482952815358,-0.849866740649,1,-1,1.0,0.0,0.0,0.0,9
0.264375157635,-0.0469006343098,0.827470537222,-0.243256437083,1,-1,1.0,0.0,0.0,0.0,9
-0.714338115254,0.108150188422,-0.950987471377,0.706663187692,1,-1,1.0,0.0,0.0,0.0,9
0.435250887428,0.280715952144,-0.0771857937719,-0.761448986227,1,-1,1.0,0.0,0.0,0.0,0
-0.453264808674,-0.162530121448,-0.581752055373,-0.882411814982,1,-1,1.0,0.0,0.0,0.0,0
1.57304047973,1.31693350975,-0.0794046743772,1.06383062204,1,-1,1.0,0.0,0.0,0.0,4
0.453163400503,0.0683336703902,-0.166096203555,0.519977687439,1,-1,1.0,0.0,0.0,0.0,0
-0.428361391359,-0.326853106249,-0.526584646668,1.46439203325,1,-1,1.0,0.0,0.0,0.0,9
1.82405178888,1.16245466187,0.839853429934,0.35732230623,1,1,0.0,1.0,0.0,0.0,2
1.12976889314,0.637362107609,0.157944979957,3.95697848983,-1,-1,1.0,0.0,0.0,0.0,1
2.86116772717,1.93570556124,1.32063537315,0.106412201325,1,1,0.0,0.0,0.0,1.0,2
1.90918989473,1.16995256124,1.74227626875,0.682583992497,1,1,0.0,0.0,1.0,0.0,5
0.421704315881,0.193843802497,-0.0506115555039,-0.679448890536,1,-1,1.0,0.0,0.0,0.0,7
-1.1011361185,-0.555708515484,-1.20114584213,0.368679373262,1,-1,1.0,0.0,0.0,0.0,9
-0.411804198819,-0.229754783282,0.186686009089,-0.377420432386,1,-1,1.0,0.0,0.0,0.0,3
0.159817535359,-0.281092169966,0.168937725906,-0.430791276645,1,-1,1.0,0.0,0.0,0.0,9
0.0951266001015,-0.245890054735,0.484156189065,-0.0859517494399,1,-1,1.0,0.0,0.0,0.0,9
-0.994827106884,-0.352651543286,-0.725810739737,-0.774756123066,1,-1,1.0,0.0,0.0,0.0,9
-0.39612182477,-0.158675976157,-0.469596124031,-0.441790577273,1,-1,1.0,0.0,0.0,0.0,0
0.756909484077,0.395732627008,0.228934448282,0.170498011848,1,-1,1.0,0.0,0.0,0.0,7
-2.04220800323,-3.3053858384,-2.89664173923,2.97242004951,-1,-1,1.0,0.0,0.0,0.0,1
-0.612430888583,-0.390073428337,-0.752760520115,-0.589068667597,1,-1,1.0,0.0,0.0,0.0,0
-0.719427548269,-0.0605058938174,-0.475062681218,-1.05546090654,1,-1,1.0,0.0,0.0,0.0,9
-0.54411199052,-0.0683461471172,-0.807103665714,-1.04217068657,1,-1,1.0,0.0,0.0,0.0,9
-0.421922458093,-0.162214418204,-0.491412854732,-1.08707643443,1,-1,1.0,0.0,0.0,0.0,0
-0.520218321523,-0.366262836942,-0.752769752758,-0.785096878267,1,-1,1.0,0.0,0.0,0.0,0
2.61887237217,1.80236517025,-0.0697177594817,0.953713641811,1,1,0.0,0.0,0.0,1.0,2
0.45873993961,0.294216594432,-0.257108149404,-0.830617345775,1,-1,1.0,0.0,0.0,0.0,7
-0.30827240629,0.150419297969,-0.588648179583,-0.494152148201,1,-1,1.0,0.0,0.0,0.0,9
-0.325179199057,0.186465087459,-0.424495361204,-0.409745424714,1,-1,1.0,0.0,0.0,0.0,9
-0.297969293766,-0.334137398549,0.446523191751,1.11509697767,1,-1,1.0,0.0,0.0,0.0,4
0.473024677839,0.281572333601,-0.182970960712,-0.185319244134,1,-1,1.0,0.0,0.0,0.0,0
-0.41618037778,-0.074836360518,-0.968273045064,0.915352017827,1,-1,1.0,0.0,0.0,0.0,9
-0.590488090399,-0.438348621107,0.65117535442,-0.944426700721,1,-1,1.0,0.0,0.0,0.0,4
-0.925167989296,0.517898642268,1.03494069466,-0.0935009654354,1,-1,1.0,0.0,0.0,0.0,7
-0.198970607464,0.0275375706559,-0.115922787177,1.26596759804,1,-1,1.0,0.0,0.0,0.0,9
-0.728168797806,0.523583562695,0.89811043215,-0.0595215972181,1,-1,1.0,0.0,0.0,0.0,7
-0.473864980504,-0.181086011766,0.487404850149,-0.975190308636,1,-1,1.0,0.0,0.0,0.0,4
-0.445909845005,-0.117559641379,0.031646063391,0.125291941264,1,-1,1.0,0.0,0.0,0.0,9
-0.424486932893,-0.3601422953,-0.585173424849,1.72014095228,1,-1,1.0,0.0,0.0,0.0,0
-0.41941119611,-0.207272949285,-0.445777578672,1.55902654158,1,-1,1.0,0.0,0.0,0.0,0
-0.907311742607,-0.348343658939,-0.882697149061,-0.485664402235,1,-1,1.0,0.0,0.0,0.0,9
0.246660086513,1.70645183229,-1.38746635979,-0.616345964262,1,1,0.0,1.0,0.0,0.0,2
-0.536456690847,0.245993232534,0.866727330321,0.728344147595,1,-1,1.0,0.0,0.0,0.0,9
0.317094331399,-0.182472471405,1.06830630814,-0.100436412231,1,-1,1.0,0.0,0.0,0.0,9
-0.165763320915,-0.101032737181,0.388468030911,0.6690939241,1,-1,1.0,0.0,0.0,0.0,3
0.708829496167,0.180500408599,0.169536830642,-1.08151286584,1,-1,1.0,0.0,0.0,0.0,0
-0.635066988368,-0.457599208237,-0.791456936919,0.889040275673,1,-1,1.0,0.0,0.0,0.0,9
-0.892832139866,0.670068551716,1.32186331044,-0.910001509829,1,-1,1.0,0.0,0.0,0.0,7
-0.363513039249,-0.349306728031,0.11901562592,1.32957975719,1,-1,1.0,0.0,0.0,0.0,3
-0.433491770327,-0.231858060764,0.61999449906,-0.116665767435,1,-1,1.0,0.0,0.0,0.0,4
1.03680743585,1.99665962756,1.16073326725,-0.843289958563,1,1,0.0,1.0,0.0,0.0,8
-0.506974694315,-0.129979630658,-0.586374953913,0.503226296656,1,-1,1.0,0.0,0.0,0.0,0
-0.759329862537,-0.271654113363,-0.416683350608,0.816044898041,1,-1,1.0,0.0,0.0,0.0,9
-0.652205199662,0.349116871775,-0.427036857789,0.627437978183,1,-1,1.0,0.0,0.0,0.0,9
-0.883380850477,0.845961706855,1.06672336785,1.05098648011,-1,1,1.0,0.0,0.0,0.0,6
0.453673569397,0.253338961857,0.174153699792,-0.2464353286,1,-1,1.0,0.0,0.0,0.0,7
-0.62818336332,-0.179067104867,-0.291707651826,0.50787495131,1,-1,1.0,0.0,0.0,0.0,9
0.589814189943,0.322275555365,0.141000261868,1.31521637245,1,-1,1.0,0.0,0.0,0.0,7
-0.574320831189,-0.217664227631,-0.190746881825,1.20035052312,1,-1,1.0,0.0,0.0,0.0,9
-0.554033757255,-0.0729831502524,0.432221349776,-0.495276600976,1,-1,1.0,0.0,0.0,0.0,9
-0.453335168996,-0.177434910773,0.132979407131,-0.364457984907,1,-1,1.0,0.0,0.0,0.0,3
-0.473442899976,-0.27447284175,0.345035435017,-0.955398269598,1,-1,1.0,0.0,0.0,0.0,3
-0.375247316622,-0.088117684658,0.472863492408,-0.249802731288,1,-1,1.0,0.0,0.0,0.0,9
2.84041191928,2.3444916134,2.2280260064,-0.936240753485,1,1,0.0,0.0,0.0,1.0,2
2.77437754544,2.31094956079,2.38331217786,0.436066589694,1,1,0.0,0.0,1.0,0.0,8
-0.3155286931,-0.783226350096,1.53956551094,1.44227050377,1,1,0.0,0.0,1.0,0.0,8
-0.455685084517,-0.0019294923312,-0.360556818442,-0.851052519502,1,-1,1.0,0.0,0.0,0.0,9
-0.453658921826,-1.77853990381,0.828323005719,0.937365847838,1,1,0.0,0.0,0.0,1.0,5
-0.574859663435,-0.256961009023,-0.689272958717,-0.576672298842,1,-1,1.0,0.0,0.0,0.0,0
0.353825781037,0.124578308212,-0.0948016560771,-0.0929368198957,1,-1,1.0,0.0,0.0,0.0,7
-0.304453652967,-0.0999977763507,0.368086927104,-1.14797153741,1,-1,1.0,0.0,0.0,0.0,3
-0.352192261075,-0.182669471959,-0.42385721445,0.892323588272,1,-1,1.0,0.0,0.0,0.0,9
-0.389509045002,-0.170721632965,0.233809721293,0.503054441155,1,-1,1.0,0.0,0.0,0.0,4
-0.705352913521,-0.426723135451,0.257321865884,-0.0478113899191,1,-1,1.0,0.0,0.0,0.0,4
-0.709537451439,-0.434132000563,-1.05686464384,1.13988711518,1,-1,1.0,0.0,0.0,0.0,9
-0.919684922752,-0.341556148987,-0.836968178353,-0.289529816225,1,-1,1.0,0.0,0.0,0.0,9
-0.581708936096,-0.263754680791,-0.753965792404,0.714342771195,1,-1,1.0,0.0,0.0,0.0,0
-0.861524934991,-0.46019860009,-0.509406680795,0.180375923832,1,-1,1.0,0.0,0.0,0.0,9
1.2255640176,-0.502274647416,1.62417724968,0.933247301262,1,1,0.0,0.0,1.0,0.0,5
0.672365753757,0.772578412553,0.975087825086,-2.54930566303,-1,1,1.0,0.0,0.0,0.0,6
-0.6180654622,0.513092807011,1.24685526052,-0.53306808028,1,-1,1.0,0.0,0.0,0.0,7
0.669213234764,-0.290103418446,-0.353921250543,-0.16114800151,1,-1,1.0,0.0,0.0,0.0,3
-0.764164999794,-0.310656405715,-0.633531605219,-1.04988613886,1,-1,1.0,0.0,0.0,0.0,9
-0.518946330847,-0.179554096999,-0.84517219863,-0.804141364182,1,-1,1.0,0.0,0.0,0.0,0
0.53652362636,0.228105378549,-0.132157262271,0.758986912359,1,-1,1.0,0.0,0.0,0.0,0
0.353939309143,-0.0622043342773,0.753413385171,-0.619912090041,1,-1,1.0,0.0,0.0,0.0,9
-0.807544017072,-0.138127334272,-0.875826387384,-0.894310801204,1,-1,1.0,0.0,0.0,0.0,9
0.0671493668842,-0.104407450213,0.417361344874,0.75197450272,1,-1,1.0,0.0,0.0,0.0,3
0.75238511916,-0.238136987783,-0.252578857104,-1.06014605546,1,-1,1.0,0.0,0.0,0.0,3
-0.610833067321,-0.357284757243,-0.902123906323,0.228197068613,1,-1,1.0,0.0,0.0,0.0,0
-0.370115017918,-0.0835936027226,-0.489031212752,0.579509650585,1,-1,1.0,0.0,0.0,0.0,0
-0.526305458863,-0.122842008263,0.518193537882,-0.203925728041,1,-1,1.0,0.0,0.0,0.0,4
2.27898358586,0.22806437039,-0.34509630081,-0.276298288972,1,1,0.0,0.0,0.0,1.0,2
-0.082188866386,1.33489620027,1.90344311491,-0.568538551378,1,1,0.0,0.0,1.0,0.0,8
-0.667725932665,-0.430840264272,-0.483062241661,0.690941114053,1,-1,1.0,0.0,0.0,0.0,9
0.115509034509,-0.0251923943549,0.746920289078,-0.692325971585,1,-1,1.0,0.0,0.0,0.0,9
-0.279281164473,0.0252098060925,0.351088780045,0.4723157056,1,-1,1.0,0.0,0.0,0.0,3
-0.571217198042,0.0091871403826,-0.812276438047,-0.902878286501,1,-1,1.0,0.0,0.0,0.0,9
-0.0772709294295,0.398439462349,0.940181571111,-0.485665735408,1,-1,1.0,0.0,0.0,0.0,9
0.374859134821,0.138348730573,-0.543446816199,-1.14071455306,1,-1,1.0,0.0,0.0,0.0,0
0.794776251963,-0.0304391232134,-0.265522825438,-1.25568289556,1,-1,1.0,0.0,0.0,0.0,3
0.449613157361,-0.0101791693095,-0.264397153233,-0.0844133402704,1,-1,1.0,0.0,0.0,0.0,0
-0.414280811864,-0.269561810135,0.749084446588,-0.191108537564,1,-1,1.0,0.0,0.0,0.0,4
-0.900252008138,0.542490523911,1.23347476004,1.44773499588,1,-1,1.0,0.0,0.0,0.0,7
-0.694760898846,-0.0576924059272,-0.275680924394,-1.00110217112,1,-1,1.0,0.0,0.0,0.0,9
0.578964151195,0.358157498087,-0.310953211319,1.60553089572,1,-1,1.0,0.0,0.0,0.0,0
-0.405379442394,-0.309749278234,0.527673033302,-0.197591279829,1,-1,1.0,0.0,0.0,0.0,4
-0.603154533235,-0.0457347299322,-0.817791963781,-0.866728816387,1,-1,1.0,0.0,0.0,0.0,9
0.487852027002,0.240074389211,-0.294467286096,0.347460904268,1,-1,1.0,0.0,0.0,0.0,0
-0.575613742654,-0.15726849228,-0.683783420506,-0.590351903547,1,-1,1.0,0.0,0.0,0.0,9
2.47560834682,0.323726774745,-0.65807724115,-0.170211761892,1,1,0.0,1.0,0.0,0.0,2
0.428122513099,0.00128335861437,1.34723693304,-1.0244905541,1,-1,1.0,0.0,0.0,0.0,9
-2.03765007419,0.0209417044284,-3.09849320983,4.09040267894,-1,-1,1.0,0.0,0.0,0.0,1
-0.568664820034,-0.0806510523272,0.794650025384,-0.262583204393,1,-1,1.0,0.0,0.0,0.0,4
1.84691427078,0.425210012213,0.11377603628,-0.9648785256,1,1,0.0,0.0,1.0,0.0,5
-0.154778550555,0.25052698357,0.496002186741,-0.823708921108,1,-1,1.0,0.0,0.0,0.0,9
-1.49402728637,0.652876311169,-1.06338160957,4.50701395244,-1,-1,1.0,0.0,0.0,0.0,1
0.0299906215344,-0.0535184922883,1.03516786255,-0.0806299559163,1,-1,1.0,0.0,0.0,0.0,9
0.262623446505,0.487578908014,1.38841784639,0.157413403116,1,-1,1.0,0.0,0.0,0.0,9
-0.451771540057,-0.237188758669,-0.363570146724,0.163756970998,1,-1,1.0,0.0,0.0,0.0,0
-0.462971746259,-0.146065710851,-0.610063681563,-0.337824216219,1,-1,1.0,0.0,0.0,0.0,0
-0.51255412216,-0.368363959256,-0.621626989895,0.559677919963,1,-1,1.0,0.0,0.0,0.0,9
-0.465719403663,-0.356074874943,0.712868849816,0.121494372648,1,-1,1.0,0.0,0.0,0.0,4
-0.412344453982,-0.0835990692389,-0.628603637746,0.690375091996,1,-1,1.0,0.0,0.0,0.0,0
2.11551031055,1.3319522732,-0.308779924684,0.653248593423,1,1,0.0,1.0,0.0,0.0,2
0.485244273758,0.136357237918,-0.239999401158,-0.770104031465,1,-1,1.0,0.0,0.0,0.0,0
0.472642740504,0.139006872079,0.281260372347,0.744581824445,1,-1,1.0,0.0,0.0,0.0,7
0.431305790289,0.233440596068,0.8430251364,0.125379434626,1,-1,1.0,0.0,0.0,0.0,9
0.530143835258,0.39180811622,-0.10543783028,-0.92476285277,1,-1,1.0,0.0,0.0,0.0,0
0.187545249932,0.0598581732749,0.912959492085,0.215992217991,1,-1,1.0,0.0,0.0,0.0,9
-0.717434781006,0.888857779937,1.25845496441,0.111208476573,1,-1,1.0,0.0,0.0,0.0,7
0.231474291031,-0.144682261851,-0.437834850947,-0.954134601534,1,-1,1.0,0.0,0.0,0.0,0
-0.763138914589,0.204267452896,-0.599467865737,-0.220008466813,1,-1,1.0,0.0,0.0,0.0,9
-0.608265228675,-0.257362228223,0.346722368917,0.0463326077452,1,1,0.0,0.0,1.0,0.0,8
1.5673720549,1.22921961996,-0.0621336990922,-0.771791462898,1,-1,1.0,0.0,0.0,0.0,4
-0.260397774089,-0.114304684685,0.675395661324,-1.15786765377,1,-1,1.0,0.0,0.0,0.0,3
1.4996838376,1.48163238566,0.159496022169,-0.691359499133,1,-1,1.0,0.0,0.0,0.0,4
-0.930916435733,0.44496772351,1.07271732748,-0.707750387618,1,-1,1.0,0.0,0.0,0.0,7
-0.797263450823,1.30623624158,-2.88744678627,-0.326197291879,1,1,0.0,1.0,0.0,0.0,2
-0.894475313701,0.0632158358271,-0.7072330897,-0.612386406751,1,-1,1.0,0.0,0.0,0.0,9
0.352574756538,0.176898119939,-0.0825881155953,0.0943728794763,1,-1,1.0,0.0,0.0,0.0,7
-0.865336449986,-0.397210802182,-0.770104204211,-1.25397177962,1,-1,1.0,0.0,0.0,0.0,9
-0.563613695025,0.807313771173,1.15487900533,-0.767454977806,1,-1,1.0,0.0,0.0,0.0,7
-0.455909573348,-0.185024563341,-0.592038919292,-0.123308172757,1,-1,1.0,0.0,0.0,0.0,0
-0.431886615098,-0.0943851489701,0.428749815707,0.0656648642054,1,-1,1.0,0.0,0.0,0.0,3
-1.10567354282,-0.858400179064,0.70732167675,-1.08834152946,-1,1,1.0,0.0,0.0,0.0,6
